city,city_ascii,lat,lng,country
Farīdābād,Faridabad,28.4167,77.3,India
Chizhou,Chizhou,30.6583,117.4849,China
Tel Aviv-Yafo,Tel Aviv-Yafo,32.08,34.78,Israel
Ulaanbaatar,Ulaanbaatar,47.9203,106.9172,Mongolia
Goiânia,Goiania,-16.6667,-49.25,Brazil
Fuqing,Fuqing,25.7232,119.3735,China
Kayseri,Kayseri,38.7225,35.4875,Turkey
Wuzhong,Wuzhong,37.9874,106.1919,China
Belgrade,Belgrade,44.82,20.46,Serbia
Pingdu,Pingdu,36.7833,119.9556,China
Milan,Milan,45.4669,9.19,Italy
Aurangābād,Aurangabad,19.88,75.32,India
Copenhagen,Copenhagen,55.6761,12.5683,Denmark
Yangquan,Yangquan,37.8576,113.5762,China
Yutan,Yutan,28.3147,112.554,China
Huangshan,Huangshan,29.7132,118.3151,China
Auckland,Auckland,-36.8406,174.74,New Zealand
Makassar,Makassar,-5.1619,119.4362,Indonesia
Santiago,Santiago,19.4572,-70.6889,Dominican Republic
Milwaukee,Milwaukee,43.0642,-87.9675,United States
Rājkot,Rajkot,22.3,70.7833,India
Prague,Prague,50.0875,14.4214,Czechia
Samsun,Samsun,41.2903,36.3336,Turkey
Liangshi,Liangshi,27.2578,111.7351,China
Barranquilla,Barranquilla,10.9833,-74.8019,Colombia
Saitama,Saitama,35.8614,139.6456,Japan
Guarulhos,Guarulhos,-23.4628,-46.5328,Brazil
Al Başrah,Al Basrah,30.515,47.81,Iraq
Mandalay,Mandalay,21.9831,96.0844,Myanmar
Juárez,Juarez,31.7386,-106.487,Mexico
Xintai,Xintai,35.91,117.78,China
Wusong,Wusong,30.9333,117.7667,China
Meerut,Meerut,28.98,77.71,India
Yushu,Yushu,44.8249,126.5451,China
Rongcheng,Rongcheng,26.2312,104.0966,China
Huazhou,Huazhou,21.654,110.6294,China
Adelaide,Adelaide,-34.9275,138.6,Australia
Baishan,Baishan,41.9377,126.4179,China
Dayan,Dayan,26.8808,100.2208,China
Haicheng,Haicheng,40.8523,122.7474,China
Tripoli,Tripoli,32.8872,13.1914,Libya
Jiangyin,Jiangyin,31.9087,120.2653,China
Yicheng,Yicheng,31.3697,119.8239,China
Huaiyin,Huaiyin,33.5819,119.028,China
Porto,Porto,41.1621,-8.622,Portugal
Cacuaco,Cacuaco,-8.8053,13.2444,Angola
Soweto,Soweto,-26.2678,27.8585,South Africa
Rosario,Rosario,-32.9575,-60.6394,Argentina
Canagatan,Canagatan,18,121.8,Philippines
Helsinki,Helsinki,60.1708,24.9375,Finland
Jabalpur,Jabalpur,23.1667,79.9333,India
Providence,Providence,41.823,-71.4187,United States
Rucheng,Rucheng,32.3852,120.5634,China
Nizhniy Novgorod,Nizhniy Novgorod,56.3269,44.0075,Russia
Ahvāz,Ahvaz,31.3203,48.6692,Iran
Jepara,Jepara,-6.5333,110.6667,Indonesia
Shaoyang,Shaoyang,32.9387,119.8404,China
Comayagüela,Comayaguela,14.0981,-87.2097,Honduras
Laiwu,Laiwu,36.1833,117.6667,China
Sharjah,Sharjah,25.3575,55.3908,United Arab Emirates
Kalamboli,Kalamboli,19.2333,73.1333,India
Jingling,Jingling,30.6667,113.1667,China
Kazan,Kazan,55.7964,49.1089,Russia
Suwon,Suwon,37.2667,127.0167,South Korea
Yongcheng,Yongcheng,33.9317,116.4459,China
Sumedang,Sumedang,-6.84,107.9208,Indonesia
Calgary,Calgary,51.05,-114.0667,Canada
Cần Thơ,Can Tho,10.0333,105.7833,Vietnam
Yiwu,Yiwu,29.3081,120.0698,China
Bagam,Bagam,1.0833,104.0333,Indonesia
Beidao,Beidao,34.602,105.918,China
Vasai,Vasai,19.47,72.8,India
Xiangshui,Xiangshui,26.5964,104.8314,China
Jacksonville,Jacksonville,30.3322,-81.6749,United States
Akçaabat,Akcaabat,41.0167,39.55,Turkey
Campinas,Campinas,-22.9058,-47.0608,Brazil
Dadukou,Dadukou,26.5849,101.7149,China
Mombasa,Mombasa,-4.05,39.6667,Kenya
Lingcheng,Lingcheng,22.7,110.35,China
Najafgarh,Najafgarh,28.6092,76.9798,India
Vila Velha,Vila Velha,3.2167,-51.2167,Brazil
Gāzipura,Gazipura,23.9889,90.375,Bangladesh
Chelyabinsk,Chelyabinsk,55.15,61.4,Russia
Vārānasi,Varanasi,25.3189,83.0128,India
Xinyu,Xinyu,27.795,114.9242,China
Qom,Qom,34.64,50.8764,Iran
Hargeysa,Hargeysa,9.5631,44.0675,Somalia
Zhangye,Zhangye,38.9355,100.4553,China
Hiroshima,Hiroshima,34.3914,132.4519,Japan
Maiduguri,Maiduguri,11.8333,13.15,Nigeria
Chiang Mai,Chiang Mai,18.7953,98.9986,Thailand
Doha,Doha,25.2867,51.5333,Qatar
Maputo,Maputo,-25.9667,32.5833,Mozambique
Mbandaka,Mbandaka,0.0478,18.2558,Congo (Kinshasa)
Pikine,Pikine,14.75,-17.4,Senegal
Medina,Medina,24.47,39.61,Saudi Arabia
Srīnagar,Srinagar,34.09,74.79,India
Omsk,Omsk,54.9667,73.3833,Russia
Dublin,Dublin,53.35,-6.2603,Ireland
Liaoyuan,Liaoyuan,42.8976,125.1381,China
Cilacap,Cilacap,-7.7167,109.017,Indonesia
Yingtan,Yingtan,28.2333,117,China
Bandar Lampung,Bandar Lampung,-5.45,105.2667,Indonesia
Samara,Samara,53.2028,50.1408,Russia
Guankou,Guankou,28.1417,113.625,China
Ulsan,Ulsan,35.55,129.3167,South Korea
Dhanbād,Dhanbad,23.7998,86.4305,India
Dingzhou,Dingzhou,38.5158,114.9845,China
Lianyuan,Lianyuan,27.6961,111.6659,China
Rongcheng,Rongcheng,29.8239,112.9019,China
Kaiyuan,Kaiyuan,36.0656,113.8153,China
Nay Pyi Taw,Nay Pyi Taw,19.7475,96.115,Myanmar
Zhuji,Zhuji,29.7169,120.2314,China
Kigali,Kigali,-1.9536,30.0606,Rwanda
Bukavu,Bukavu,-2.5,28.8667,Congo (Kinshasa)
Leiyang,Leiyang,26.4179,112.8457,China
Bafoussam,Bafoussam,5.4667,10.4167,Cameroon
Yichun,Yichun,47.7235,128.8893,China
Benin City,Benin City,6.3333,5.6222,Nigeria
Rostov,Rostov,47.2333,39.7,Russia
Xiantao,Xiantao,30.3833,113.4,China
Amritsar,Amritsar,31.64,74.86,India
Callao,Callao,-12.0333,-77.1333,Peru
Salt Lake City,Salt Lake City,40.7776,-111.9311,United States
Alīgarh,Aligarh,27.88,78.08,India
Shagamu,Shagamu,6.8333,3.65,Nigeria
Yingchuan,Yingchuan,34.1511,113.4733,China
Ciudad Nezahualcóyotl,Ciudad Nezahualcoyotl,19.4081,-99.0186,Mexico
Tbilisi,Tbilisi,41.7225,44.7925,Georgia
Guwāhāti,Guwahati,26.1722,91.7458,India
Ufa,Ufa,54.7261,55.9475,Russia
Fès,Fes,34.0433,-5.0033,Morocco
São Luís,Sao Luis,-2.5283,-44.3044,Brazil
Biên Hòa,Bien Hoa,10.95,106.8167,Vietnam
Sevilla,Sevilla,37.24,-5.99,Spain
N’Djamena,N'Djamena,12.11,15.05,Chad
Mexicali,Mexicali,32.6633,-115.4678,Mexico
Nezahualcóyotl,Nezahualcoyotl,19.4006,-99.0148,Mexico
Ikare,Ikare,7.5167,5.75,Nigeria
Nashville,Nashville,36.1715,-86.7842,United States
Tamale,Tamale,9.4075,-0.8533,Ghana
Xibeijie,Xibeijie,39.737,98.5049,China
Yuyao,Yuyao,30.0372,121.1546,China
Hāora,Haora,22.58,88.3294,India
Hanchuan,Hanchuan,30.652,113.8274,China
Gongzhuling,Gongzhuling,43.5036,124.8088,China
Krasnoyarsk,Krasnoyarsk,56.0089,92.8719,Russia
Cologne,Cologne,50.9364,6.9528,Germany
Bujumbura,Bujumbura,-3.3833,29.3667,Burundi
Bishkek,Bishkek,42.8747,74.6122,Kyrgyzstan
Zhufeng,Zhufeng,36,119.4167,China
São Gonçalo,Sao Goncalo,-22.8269,-43.0539,Brazil
Yerevan,Yerevan,40.1814,44.5144,Armenia
Ezhou,Ezhou,30.3972,114.8842,China
Nur-Sultan,Nur-Sultan,51.1472,71.4222,Kazakhstan
Tongjin,Tongjin,37.2333,127.2,South Korea
Nouakchott,Nouakchott,18.0858,-15.9785,Mauritania
Xiashi,Xiashi,30.5333,120.6833,China
Rānchi,Ranchi,23.36,85.33,India
Taixing,Taixing,32.1724,120.0142,China
Vereeniging,Vereeniging,-26.6736,27.9319,South Africa
Gwalior,Gwalior,26.2215,78.178,India
Zhongwei,Zhongwei,37.5139,105.1884,China
Goyang,Goyang,37.65,126.8,South Korea
Oslo,Oslo,59.9133,10.7389,Norway
Vijayavāda,Vijayawada,16.5193,80.6305,India
Chandīgarh,Chandigarh,30.75,76.78,India
Edmonton,Edmonton,53.5344,-113.4903,Canada
Sendai,Sendai,38.2682,140.8694,Japan
Raleigh,Raleigh,35.8324,-78.6429,United States
Mizhou,Mizhou,35.99,119.3801,China
Tunis,Tunis,36.8064,10.1817,Tunisia
Xishan,Xishan,27.6609,113.4946,China
Barquisimeto,Barquisimeto,10.0678,-69.3467,Venezuela
Hegang,Hegang,47.3139,130.2775,China
Voronezh,Voronezh,51.6717,39.2106,Russia
Perm,Perm,58.0139,56.2489,Russia
Changwon,Changwon,35.2708,128.6631,South Korea
Fangchenggang,Fangchenggang,21.6,108.3,China
Shouguang,Shouguang,36.8833,118.7333,China
Bogor,Bogor,-6.5966,106.7972,Indonesia
Cartagena,Cartagena,10.4,-75.5,Colombia
Matola,Matola,-25.9667,32.4667,Mozambique
Jodhpur,Jodhpur,26.28,73.02,India
Memphis,Memphis,35.1087,-89.9663,United States
Ogbomoso,Ogbomoso,8.1333,4.25,Nigeria
Rangapukur,Rangapukur,25.56,89.25,Bangladesh
Managua,Managua,12.1544,-86.2738,Nicaragua
Sanya,Sanya,18.2533,109.5036,China
Shymkent,Shymkent,42.3167,69.5958,Kazakhstan
Wutong,Wutong,30.6326,120.5474,China
Niamey,Niamey,13.515,2.1175,Niger
Shubrā al Khaymah,Shubra al Khaymah,30.1286,31.2422,Egypt
Linhai,Linhai,28.8523,121.1409,China
Denizli,Denizli,37.7667,29.0833,Turkey
Maceió,Maceio,-9.6658,-35.735,Brazil
Monrovia,Monrovia,6.3133,-10.8014,Liberia
Wafangdian,Wafangdian,39.6271,121.9972,China
Zhongxiang,Zhongxiang,31.169,112.5853,China
Louisville,Louisville,38.1663,-85.6485,United States
Odesa,Odesa,46.4775,30.7326,Ukraine
Thủ Đức,Thu Duc,10.8266,106.7609,Vietnam
Volgograd,Volgograd,48.7086,44.5147,Russia
Islamabad,Islamabad,33.6931,73.0639,Pakistan
Port-au-Prince,Port-au-Prince,18.5333,-72.3333,Haiti
Xinyi,Xinyi,22.3559,110.9369,China
Raipur,Raipur,21.25,81.63,India
Arequipa,Arequipa,-16.4,-71.5333,Peru
Richmond,Richmond,37.5295,-77.4756,United States
Zaoyang,Zaoyang,32.1287,112.7581,China
Buffalo,Buffalo,42.9018,-78.8487,United States
Shuizhai,Shuizhai,33.4433,114.8994,China
Xingyi,Xingyi,25.091,104.9011,China
Kota,Kota,25.18,75.83,India
Quetta,Quetta,30.1833,67,Pakistan
Kathmandu,Kathmandu,27.7172,85.324,Nepal
Ottawa,Ottawa,45.4247,-75.695,Canada
Lilongwe,Lilongwe,-13.9833,33.7833,Malawi
Asmara,Asmara,15.3228,38.925,Eritrea
Freetown,Freetown,8.4844,-13.2344,Sierra Leone
Vientiane,Vientiane,17.9667,102.6,Laos
Jerusalem,Jerusalem,31.7784,35.2066,Israel
Riga,Riga,56.9489,24.1064,Latvia
Bangui,Bangui,4.3733,18.5628,Central African Republic
Dushanbe,Dushanbe,38.5367,68.78,Tajikistan
Lomé,Lome,6.1319,1.2228,Togo
Ashgabat,Ashgabat,37.95,58.3833,Turkmenistan
Zagreb,Zagreb,45.8167,15.9833,Croatia
Libreville,Libreville,0.3903,9.4542,Gabon
Cotonou,Cotonou,6.3667,2.4333,Benin
Pretoria,Pretoria,-25.7461,28.1881,South Africa
Vilnius,Vilnius,54.6872,25.28,Lithuania
Winnipeg,Winnipeg,49.8844,-97.1464,Canada
Quebec City,Quebec City,46.8139,-71.2081,Canada
Chisinau,Chisinau,47.0228,28.8353,Moldova
Port Moresby,Port Moresby,-9.4789,147.1494,Papua New Guinea
Skopje,Skopje,41.9961,21.4317,Macedonia
Djibouti,Djibouti,11.5883,43.145,Djibouti
Gaza,Gaza,31.5069,34.456,Gaza Strip
Kingston,Kingston,17.9714,-76.7931,Jamaica
Rabat,Rabat,34.0209,-6.8416,Morocco
San Salvador,San Salvador,13.6989,-89.1914,El Salvador
The Hague,The Hague,52.08,4.31,Netherlands
Asunción,Asuncion,-25.3,-57.6333,Paraguay
Juba,Juba,4.85,31.6,South Sudan
Maseru,Maseru,-29.31,27.48,Lesotho
Bissau,Bissau,11.85,-15.5667,Guinea-Bissau
Valletta,Valletta,35.8983,14.5125,Malta
Bratislava,Bratislava,48.1439,17.1097,Slovakia
Kitchener,Kitchener,43.4186,-80.4728,Canada
Manama,Manama,26.225,50.5775,Bahrain
Tallinn,Tallinn,59.4372,24.7453,Estonia
Beirut,Beirut,33.8869,35.5131,Lebanon
Cape Town,Cape Town,-33.9253,18.4239,South Africa
Tirana,Tirana,41.3289,19.8178,Albania
Sarajevo,Sarajevo,43.8564,18.4131,Bosnia and Herzegovina
Wellington,Wellington,-41.2889,174.7772,New Zealand
Banjul,Banjul,13.4531,-16.5775,The Gambia
Halifax,Halifax,44.6475,-63.5906,Canada
Canberra,Canberra,-35.2931,149.1269,Australia
Yamoussoukro,Yamoussoukro,6.8161,-5.2742,Côte d'Ivoire
Victoria,Victoria,48.4283,-123.3647,Canada
Nicosia,Nicosia,35.1725,33.365,Cyprus
Windhoek,Windhoek,-22.57,17.0836,Namibia
Saint-Denis,Saint-Denis,-20.8789,55.4481,Reunion
Porto-Novo,Porto-Novo,6.4972,2.605,Benin
Sucre,Sucre,-19.0475,-65.26,Bolivia
Ljubljana,Ljubljana,46.0514,14.5061,Slovenia
Nassau,Nassau,25.0781,-77.3386,The Bahamas
Bloemfontein,Bloemfontein,-29.1167,26.2167,South Africa
Fort-de-France,Fort-de-France,14.6,-61.0667,Martinique
New Delhi,New Delhi,28.6139,77.209,India
Gaborone,Gaborone,-24.6581,25.9122,Botswana
Paramaribo,Paramaribo,5.8522,-55.2039,Suriname
Dili,Dili,-8.5536,125.5783,Timor-Leste
Dodoma,Dodoma,-6.1731,35.7419,Tanzania
Georgetown,Georgetown,6.8058,-58.1508,Guyana
Gibraltar,Gibraltar,36.1333,-5.35,Gibraltar
Malabo,Malabo,3.75,8.7833,Equatorial Guinea
Suva,Suva,-18.1416,178.4419,Fiji
Nouméa,Noumea,-22.2758,166.458,New Caledonia
Pristina,Pristina,42.6633,21.1622,Kosovo
Male,Male,4.1753,73.5089,Maldives
Port Louis,Port Louis,-20.1644,57.5042,Mauritius
Podgorica,Podgorica,42.4413,19.2629,Montenegro
Willemstad,Willemstad,12.108,-68.935,Curaçao
Bern,Bern,46.9481,7.4475,Switzerland
Gitega,Gitega,-3.4283,29.925,Burundi
Reykjavík,Reykjavik,64.1467,-21.94,Iceland
Luxembourg,Luxembourg,49.6117,6.1319,Luxembourg
Papeete,Papeete,-17.5334,-149.5667,French Polynesia
Praia,Praia,14.918,-23.509,Cabo Verde
Sri Jayewardenepura Kotte,Sri Jayewardenepura Kotte,6.9108,79.8878,Sri Lanka
Bridgetown,Bridgetown,13.0975,-59.6167,Barbados
Moroni,Moroni,-11.699,43.256,Comoros
Thimphu,Thimphu,27.4722,89.6361,Bhutan
Mbabane,Mbabane,-26.3208,31.1617,Swaziland
Honiara,Honiara,-9.4319,159.9556,Solomon Islands
Port of Spain,Port of Spain,10.6667,-61.5167,Trinidad and Tobago
Castries,Castries,14.0167,-60.9833,Saint Lucia
Putrajaya,Putrajaya,2.93,101.69,Malaysia
Cayenne,Cayenne,4.933,-52.33,French Guiana
São Tomé,Sao Tome,0.3361,6.7306,Sao Tome and Principe
Port-Vila,Port-Vila,-17.7333,168.3167,Vanuatu
Bandar Seri Begawan,Bandar Seri Begawan,4.8903,114.9422,Brunei
Monaco,Monaco,43.7333,7.4167,Monaco
Apia,Apia,-13.8333,-171.75,Samoa
Tarawa,Tarawa,1.3382,173.0176,Kiribati
Oranjestad,Oranjestad,12.5186,-70.0358,Aruba
Saint Helier,Saint Helier,49.1858,-2.11,Jersey
Mamoudzou,Mamoudzou,-12.7794,45.2272,Mayotte
Majuro,Majuro,7.0833,171.3833,Marshall Islands
Douglas,Douglas,54.145,-4.482,Isle Of Man
George Town,George Town,19.2866,-81.3744,Cayman Islands
Victoria,Victoria,-4.6167,55.45,Seychelles
Kingstown,Kingstown,13.1578,-61.225,Saint Vincent and the Grenadines
Andorra la Vella,Andorra la Vella,42.5,1.5,Andorra
Saint John’s,Saint John's,17.1167,-61.85,Antigua and Barbuda
Nuku‘alofa,Nuku`alofa,-21.1333,-175.2,Tonga
Nuuk,Nuuk,64.1814,-51.6942,Greenland
Belmopan,Belmopan,17.2514,-88.7669,Belize
Roseau,Roseau,15.3014,-61.3883,Dominica
Basseterre,Basseterre,17.3,-62.7333,Saint Kitts and Nevis
Tórshavn,Torshavn,62,-6.7833,Faroe Islands
Road Town,Road Town,18.4167,-64.6167,British Virgin Islands
Pago Pago,Pago Pago,-14.274,-170.7046,American Samoa
Grand Turk,Grand Turk,21.4664,-71.136,Turks and Caicos Islands
Marigot,Marigot,18.0706,-63.0847,Saint Martin
Palikir,Palikir,6.9178,158.185,Federated States of Micronesia
Funafuti,Funafuti,-8.5167,179.2,Tuvalu
Vaduz,Vaduz,47.141,9.521,Liechtenstein
Lobamba,Lobamba,-26.4465,31.2064,Swaziland
Avarua,Avarua,-21.207,-159.771,Cook Islands
Saint George’s,Saint George's,12.05,-61.75,Grenada
San Marino,San Marino,43.9346,12.4473,San Marino
Tifariti,Tifariti,26.158,-10.567,Morocco
Philipsburg,Philipsburg,18.0237,-63.0458,Sint Maarten
Capitol Hill,Capitol Hill,15.2137,145.7546,Northern Mariana Islands
Stanley,Stanley,-51.7,-57.85,Falkland Islands (Islas Malvinas)
Hamilton,Hamilton,32.2942,-64.7839,Bermuda
Vatican City,Vatican City,41.904,12.453,Vatican City
Alofi,Alofi,-19.056,-169.921,Niue
Basse-Terre,Basse-Terre,16.0104,-61.7055,Guadeloupe
Hagåtña,Hagta,13.4745,144.7504,Guam
Jamestown,Jamestown,-15.9251,-5.7179,"Saint Helena, Ascension, and Tristan da Cunha"
Brades,Brades,16.7928,-62.2106,Montserrat
Yaren,Yaren,-0.5477,166.9209,Nauru
Gustavia,Gustavia,17.8958,-62.8508,Saint Barthelemy
Ngerulmud,Ngerulmud,7.5006,134.6242,Palau
Saint-Pierre,Saint-Pierre,46.7811,-56.1764,Saint Pierre and Miquelon
The Valley,The Valley,18.2167,-63.05,Anguilla
Mata-Utu,Mata-Utu,-13.2825,-176.1736,Wallis and Futuna
Kingston,Kingston,-29.0569,167.9617,Norfolk Island
Longyearbyen,Longyearbyen,78.2167,15.6333,Svalbard
Adamstown,Adamstown,-25.0667,-130.0833,Pitcairn Islands
Flying Fish Cove,Flying Fish Cove,-10.4167,105.7167,Christmas Island
King Edward Point,King Edward Point,-54.2833,-36.5,South Georgia And South Sandwich Islands
Bareilly,Bareilly,28.364,79.415,India
Quảng Hà,Quang Ha,15.9333,108.2667,Vietnam
Domaa-Ahenkro,Domaa-Ahenkro,7.2833,-2.8833,Ghana
Oklahoma City,Oklahoma City,35.4676,-97.5136,United States
Xingcheng,Xingcheng,24.1681,115.6669,China
Dongtai,Dongtai,32.8534,120.3037,China
Yingcheng,Yingcheng,24.1878,113.4042,China
Chiba,Chiba,35.6073,140.1064,Japan
Al Mijlad,Al Mijlad,11.0339,27.74,Sudan
Pekanbaru,Pekanbaru,0.5092,101.4453,Indonesia
Luocheng,Luocheng,22.7645,111.5745,China
Dnipro,Dnipro,48.4675,35.04,Ukraine
Danyang,Danyang,31.9948,119.575,China
Godē,Gode,5.9527,43.5516,Ethiopia
Natal,Natal,-6.9838,-60.2699,Brazil
Nada,Nada,19.5,109.5833,China
Zamboanga City,Zamboanga City,6.9042,122.0761,Philippines
Kirkuk,Kirkuk,35.4667,44.3167,Iraq
Bridgeport,Bridgeport,41.1918,-73.1954,United States
Naples,Naples,40.8333,14.25,Italy
Wuchuan,Wuchuan,21.4283,110.7749,China
Huilong,Huilong,31.8131,121.6574,China
Morelia,Morelia,19.7683,-101.1894,Mexico
Málaga,Malaga,36.7194,-4.42,Spain
Cebu City,Cebu City,10.32,123.75,Philippines
Al Manşūrah,Al Mansurah,31.05,31.3833,Egypt
Coimbatore,Coimbatore,11.0168,76.9558,India
Santo Domingo Este,Santo Domingo Este,18.4855,-69.8734,Dominican Republic
Setagaya,Setagaya,35.6466,139.6532,Japan
Sŏngnam,Songnam,37.4333,127.15,South Korea
Taishan,Taishan,22.2486,112.785,China
Teresina,Teresina,-5.0949,-42.8042,Brazil
Solāpur,Solapur,17.68,75.92,India
Tangier,Tangier,35.7767,-5.8039,Morocco
Kermānshāh,Kermanshah,34.3142,47.065,Iran
Krasnodar,Krasnodar,45.0333,38.9667,Russia
Baidoa,Baidoa,3.1167,43.65,Somalia
Gaalkacyo,Gaalkacyo,6.7697,47.4308,Somalia
Anqiu,Anqiu,36.3619,119.1072,China
Feicheng,Feicheng,36.186,116.772,China
Seberang Jaya,Seberang Jaya,5.4,100.4667,Malaysia
El Alto,El Alto,-16.5047,-68.1633,Bolivia
Kitakyūshū,Kitakyushu,33.8833,130.8833,Japan
Meishan,Meishan,34.1736,112.839,China
Khartoum North,Khartoum North,15.6333,32.6333,Sudan
Kisangani,Kisangani,0.5153,25.1911,Congo (Kinshasa)
Aguascalientes,Aguascalientes,21.876,-102.296,Mexico
Marrakech,Marrakech,31.63,-8.0089,Morocco
Donetsk,Donetsk,48.0028,37.8053,Ukraine
Trujillo,Trujillo,-8.112,-79.0288,Peru
New Orleans,New Orleans,30.0687,-89.9288,United States
Taihe,Taihe,30.8706,105.3784,China
Trichinopoly,Trichinopoly,10.7903,78.7047,India
Xin’an,Xin'an,34.3662,118.3369,China
Taihecun,Taihecun,45.768,131.0063,China
Kashgar,Kashgar,39.4681,75.9938,China
Naucalpan de Juárez,Naucalpan de Juarez,19.4753,-99.2378,Mexico
Çankaya,Cankaya,39.9244,32.8856,Turkey
Santiago de Cuba,Santiago de Cuba,20.0217,-75.8294,Cuba
Owerri,Owerri,5.4833,7.0333,Nigeria
Padang,Padang,-0.95,100.3531,Indonesia
Qingzhou,Qingzhou,36.6967,118.4797,China
Lichuan,Lichuan,30.2965,108.9378,China
Santiago del Estero,Santiago del Estero,-27.7833,-64.2667,Argentina
Daye,Daye,30.1003,114.9699,China
Hengzhou,Hengzhou,22.6896,109.2674,China
Fort Worth,Fort Worth,32.7817,-97.3474,United States
Hartford,Hartford,41.7661,-72.6834,United States
Esenyurt,Esenyurt,41.047,28.658,Turkey
Campo Grande,Campo Grande,-20.4839,-54.615,Brazil
Zhuanghe,Zhuanghe,39.6896,122.9664,China
Bobo-Dioulasso,Bobo-Dioulasso,11.1833,-4.2833,Burkina Faso
Ad Dammām,Ad Dammam,26.4333,50.1,Saudi Arabia
Quzhou,Quzhou,28.9545,118.8763,China
Lhasa,Lhasa,29.6534,91.1719,China
Jiaozhou,Jiaozhou,36.2481,119.9625,China
Bunia,Bunia,1.5667,30.25,Congo (Kinshasa)
Taguig City,Taguig City,14.52,121.05,Philippines
Cancún,Cancun,21.1606,-86.8475,Mexico
Mérida,Merida,20.97,-89.62,Mexico
Yangchun,Yangchun,22.1717,111.7846,China
Dengtalu,Dengtalu,36.1386,114.1066,China
Morādābād,Moradabad,28.8389,78.7769,India
Antipolo,Antipolo,14.5842,121.1763,Philippines
Abeokuta,Abeokuta,7.1608,3.3483,Nigeria
Bucheon,Bucheon,37.5,126.7833,South Korea
Zhoushan,Zhoushan,29.9887,122.2049,China
Tiruppūr,Tiruppur,11.1085,77.3411,India
Natal,Natal,-5.7833,-35.2,Brazil
Chihuahua,Chihuahua,28.6353,-106.0889,Mexico
Klang,Klang,3.0333,101.45,Malaysia
As Sulaymānīyah,As Sulaymaniyah,35.5572,45.4356,Iraq
Gurgaon,Gurgaon,28.456,77.029,India
Turin,Turin,45.0792,7.6761,Italy
Tucson,Tucson,32.1541,-110.8787,United States
Hai’an,Hai'an,32.532,120.4604,China
Ar Ramādī,Ar Ramadi,33.4258,43.2992,Iraq
Laiyang,Laiyang,36.9758,120.7136,China
Sale,Sale,34.0333,-6.8,Morocco
Jalandhar,Jalandhar,31.2569,75.4432,India
Marseille,Marseille,43.2964,5.37,France
Bucaramanga,Bucaramanga,7.1333,-73,Colombia
Kaifeng Chengguanzhen,Kaifeng Chengguanzhen,34.8519,114.3481,China
Ikeja,Ikeja,6.6186,3.3426,Nigeria
Eskişehir,Eskisehir,39.7767,30.5206,Turkey
Saltillo,Saltillo,25.4231,-100.9919,Mexico
Gaomi,Gaomi,36.3833,119.75,China
Liverpool,Liverpool,53.4075,-2.9919,United Kingdom
Ipoh,Ipoh,4.5972,101.075,Malaysia
Oran,Oran,35.6969,-0.6331,Algeria
Portsmouth,Portsmouth,50.8058,-1.0872,United Kingdom
Southampton,Southampton,50.9025,-1.4042,United Kingdom
Hermosillo,Hermosillo,29.0989,-110.9542,Mexico
Cochabamba,Cochabamba,-17.3833,-66.1667,Bolivia
Weichanglu,Weichanglu,37.1792,119.9333,China
Shache,Shache,38.4261,77.25,China
Wuxi,Wuxi,26.5895,111.8481,China
Leping,Leping,28.9632,117.1203,China
Hailun,Hailun,47.4585,126.9632,China
Macheng,Macheng,31.1817,115.0189,China
Akure,Akure,7.25,5.195,Nigeria
Ilorin,Ilorin,8.5,4.55,Nigeria
Yuci,Yuci,37.6823,112.7281,China
Saratov,Saratov,51.5333,46.0167,Russia
Erbil,Erbil,36.1912,44.0092,Iraq
Iguaçu,Iguacu,-22.74,-43.47,Brazil
Pasig City,Pasig City,14.575,121.0833,Philippines
Dehui,Dehui,44.5333,125.7,China
Kālkāji Devi,Kalkaji Devi,28.5485,77.2513,India
Bhubaneshwar,Bhubaneshwar,20.27,85.84,India
Honolulu,Honolulu,21.3294,-157.846,United States
Tongchuan,Tongchuan,34.9057,108.9422,China
Cheongju,Cheongju,36.6333,127.4833,South Korea
Chengxiang,Chengxiang,31.4515,121.1043,China
Thessaloníki,Thessaloniki,40.6403,22.9347,Greece
Warri,Warri,5.5167,5.75,Nigeria
Sakai,Sakai,34.5733,135.4831,Japan
Pointe-Noire,Pointe-Noire,-4.8,11.85,Congo (Brazzaville)
Rongjiawan,Rongjiawan,29.1409,113.1087,China
Mediouna,Mediouna,33.45,-7.51,Morocco
Butterworth,Butterworth,5.3992,100.3639,Malaysia
Renqiu,Renqiu,38.7094,116.1008,China
Xindi,Xindi,29.8182,113.4653,China
Bhayandar,Bhayandar,19.29,72.85,India
Wu’an,Wu'an,36.6941,114.1847,China
